CustomerID,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,EducationLevel,Occupation,HomeOwner
DB-1340548,Isaac,Walker,7/20/1979,S,M,isaac11@hotmail.com,70000,Graduate Degree,Management,Y
RL-1961548,Abigail,Perez,2/7/1994,S,F,abigail63@hotmail.com,60000,Graduate Degree,Management,Y
PV-1898548,Natalie,Torres,4/8/1966,M,F,natalie55@hotmail.com,40000,Partial College,Professional,N
MT-1807048,Lauren,Reed,6/19/1987,S,F,lauren14@hotmail.com,40000,Partial College,Professional,Y
JR-1567048,Angel,Sanchez,5/27/1999,M,M,angel19@hotmail.com,40000,Partial College,Professional,N
CS-1186048,Whitney,Jones,12/10/1981,M,F,whitney19@hotmail.com,110000,Graduate Degree,Management,N
RD-1948048,Miguel,Munoz,11/2/1981,M,M,miguel2@hotmail.com,120000,Graduate Degree,Management,Y
HR-1483048,Ricky,She,3/3/1979,M,M,ricky7@hotmail.com,130000,Bachelors,Management,Y
KN-645049,Shawn,Wright,7/12/1964,S,M,shawn2@hotmail.com,90000,Bachelors,Management,Y
BS-136549,Ian,Bailey,7/5/1986,S,M,ian26@hotmail.com,110000,Graduate Degree,Management,Y
RD-948049,Arianna,Stewart,4/17/1975,M,F,arianna38@hotmail.com,110000,Graduate Degree,Management,Y
DP-316549,Janet,Flores,11/25/1988,M,F,janet31@hotmail.com,130000,Bachelors,Management,Y
AG-27049,Brittany,Hall,8/1/1986,M,F,brittany11@hotmail.com,170000,Graduate Degree,Management,Y
MH-729049,Sarah,Patel,1/24/1986,S,F,sarah1@hotmail.com,80000,Graduate Degree,Management,Y
TS-1108549,Kristi,Walker,7/20/1997,S,F,kristi19@hotmail.com,80000,Graduate Degree,Management,Y
EH-400549,Chloe,Diaz,12/27/1987,M,F,chloe32@hotmail.com,90000,Bachelors,Management,Y
MH-744049,Ryan,Patterson,3/10/1977,M,M,ryan25@hotmail.com,120000,Graduate Degree,Management,Y
AB-10549,Caleb,Patterson,2/12/1980,M,M,caleb7@hotmail.com,90000,Bachelors,Management,Y
AC-45049,Dalton,Flores,6/16/1986,M,M,dalton56@hotmail.com,90000,Bachelors,Management,N
KB-624049,Marcus,Campbell,6/3/1974,S,M,marcus62@hotmail.com,100000,Graduate Degree,Management,Y
DW-348049,Alexandra,Phillips,4/10/1960,M,F,alexandra49@hotmail.com,100000,Bachelors,Management,Y
SR-1074049,Mason,Dominguez,6/16/1986,M,M,mason26@hotmail.com,100000,Bachelors,Management,Y
SS-1059049,Cheryl,Subram,11/7/2000,S,F,cheryl15@hotmail.com,110000,Graduate Degree,Management,N
IM-505549,Brett,Cox,8/14/1999,M,M,brett12@hotmail.com,120000,Bachelors,Management,Y
RW-954049,Alexandria,Sullivan,6/23/1992,S,F,alexandria32@hotmail.com,40000,High School,Skilled Manual,Y
JK-562549,Kaitlin,Stewart,5/12/1961,M,F,kaitlin13@hotmail.com,20000,High School,Skilled Manual,N
MS-783049,Eduardo,Jai,8/22/1977,M,M,eduardo89@hotmail.com,60000,Partial College,Skilled Manual,N
MH-811549,Edwin,Jackson,12/9/1998,M,M,edwin34@hotmail.com,40000,High School,Skilled Manual,Y
TT-1107049,Emma,Gonzales,6/20/1961,S,F,emma11@hotmail.com,40000,Partial College,Skilled Manual,Y
TT-1146049,Connor,Price,5/19/1967,S,M,connor11@hotmail.com,40000,Partial College,Skilled Manual,Y
PB-915049,Julia,Patterson,9/2/1977,S,F,julia66@hotmail.com,60000,Partial College,Skilled Manual,N
KD-661549,Spencer,Sanz,7/17/1972,S,M,spencer12@hotmail.com,60000,Partial College,Skilled Manual,N
CC-267049,Rodney,Gonzalez,8/9/1983,M,M,rodney14@hotmail.com,10000,Partial High School,Clerical,Y
NF-838549,Rebekah,Stewart,12/23/1986,M,F,rebekah18@hotmail.com,20000,High School,Skilled Manual,Y
AM-70549,Bryan,Scott,11/28/1972,S,M,bryan22@hotmail.com,30000,Partial College,Clerical,Y
TB-1119049,Savannah,Zhao,1/28/1975,M,F,savannah36@hotmail.com,30000,Partial College,Clerical,N
KA-652549,Kristen,Lee,11/7/2000,S,F,kristen9@hotmail.com,20000,High School,Skilled Manual,Y
RB-933049,Dalton,King,6/11/1971,S,M,dalton21@hotmail.com,30000,Partial College,Clerical,Y
MY-829549,Adam,Arun,10/22/1994,M,M,adam49@hotmail.com,20000,Graduate Degree,Manual,Y
EH-376549,Donald,Vazquez,11/26/1961,S,M,donald8@hotmail.com,20000,Graduate Degree,Manual,Y
EG-390049,Michele,Perez,12/10/1960,S,F,michele48@hotmail.com,20000,Graduate Degree,Manual,Y
TW-1102549,Bruce,Serventi,8/2/1983,S,M,bruce21@hotmail.com,20000,Graduate Degree,Clerical,Y
Dl-360049,Alice,Rubio,9/3/1972,M,F,alice3@hotmail.com,10000,Graduate Degree,Clerical,Y
HW-493549,Craig,Williams,12/22/1983,M,M,craig20@hotmail.com,30000,Graduate Degree,Clerical,Y
JH-618049,Abigail,Evans,3/3/1971,S,F,abigail49@hotmail.com,20000,Bachelors,Manual,Y
KT-648049,Bailey,Zeng,6/22/1971,M,F,bailey21@hotmail.com,10000,Partial College,Manual,Y
TS-1116049,Jenny,Yang,1/25/1981,S,F,jenny24@hotmail.com,20000,Bachelors,Clerical,Y
SA-1083049,Amy,Bennett,8/23/1961,M,F,amy12@hotmail.com,10000,Partial College,Manual,Y
RE-945049,Kaitlyn,Garcia,4/13/1983,M,F,kaitlyn69@hotmail.com,10000,Partial College,Manual,Y
BT-130549,Veronica,Raji,10/18/1960,M,F,veronica16@hotmail.com,20000,Bachelors,Clerical,Y
MM-792049,Alejandro,Kelly,10/9/1995,S,M,alejandro46@hotmail.com,20000,Bachelors,Clerical,Y
SW-1075549,Brianna,Diaz,11/26/1984,S,F,brianna46@hotmail.com,30000,Graduate Degree,Clerical,Y
DC-328549,Teresa,Stewart,12/8/1990,M,F,teresa4@hotmail.com,30000,Graduate Degree,Clerical,Y
RD-958549,Savannah,Lee,2/13/1977,M,F,savannah24@hotmail.com,50000,Bachelors,Skilled Manual,Y
JF-541549,Emma,Flores,8/27/1977,M,F,emma21@hotmail.com,50000,Bachelors,Skilled Manual,Y
RS-976549,Luis,Edwards,7/5/1986,M,M,luis11@hotmail.com,50000,Bachelors,Skilled Manual,Y
AT-43549,Connor,Bennett,6/16/1968,M,M,connor30@hotmail.com,50000,Bachelors,Skilled Manual,Y
AB-25549,Cassidy,Martin,4/13/1998,M,F,cassidy1@hotmail.com,50000,Bachelors,Skilled Manual,Y
GZ-447049,Thomas,Ward,5/22/1997,M,M,thomas76@hotmail.com,50000,Bachelors,Skilled Manual,Y
DB-361549,Paige,Davis,12/25/1960,M,F,paige36@hotmail.com,60000,Graduate Degree,Professional,Y
JF-519049,Fernando,Bradley,11/22/1984,S,M,fernando5@hotmail.com,60000,Graduate Degree,Professional,Y
SP-1062049,Nathaniel,Flores,9/9/1999,M,M,nathaniel15@hotmail.com,50000,Bachelors,Skilled Manual,Y
TB-1159549,Austin,Wilson,1/26/1988,M,M,austin8@hotmail.com,50000,Bachelors,Skilled Manual,Y
DV-346549,Seth,Torres,9/28/1975,M,M,seth7@hotmail.com,60000,Graduate Degree,Professional,Y
RA-994549,Pedro,Foster,8/4/1993,M,M,pedro32@hotmail.com,60000,Graduate Degree,Professional,Y
JJ-544549,Carson,Gray,7/25/1960,M,M,carson15@hotmail.com,60000,Graduate Degree,Professional,Y
HM-486049,Paige,Perry,5/16/1997,M,F,paige29@hotmail.com,60000,Graduate Degree,Professional,Y
JD-606049,Faith,Coleman,1/3/1961,M,F,faith7@hotmail.com,70000,Graduate Degree,Professional,Y
AG-88888148,Zachary,Hughes,12/11/1966,M,M,zachary4@hotmail.com,60000,Graduate Degree,Professional,Y
DJ-88887148,Faith,Wood,6/24/1962,M,F,faith10@hotmail.com,60000,Graduate Degree,Professional,Y
LS-1697550,Gavin,Romero,9/22/1964,M,M,gavin2@hotmail.com,60000,Graduate Degree,Professional,Y
BT-1148550,Kristi,Diaz,12/22/1965,S,F,kristi4@hotmail.com,70000,Bachelors,Skilled Manual,N
JH-1598550,Amanda,Hernandez,11/27/1974,M,F,amanda43@hotmail.com,40000,High School,Skilled Manual,N
SW-2024550,Noah,Griffin,10/19/1993,S,M,noah45@hotmail.com,70000,Graduate Degree,Professional,Y
ED-1388551,Ian,Turner,5/4/1993,S,M,ian61@hotmail.com,80000,Graduate Degree,Professional,Y
RD-1993051,Jackson,Foster,3/4/1994,M,M,jackson35@hotmail.com,80000,Graduate Degree,Professional,Y
PG-1889551,Katherine,Hernandez,11/12/1981,S,F,katherine42@hotmail.com,50000,Bachelors,Skilled Manual,Y
JH-1618051,Lucas,Collins,10/16/1968,S,M,lucas41@hotmail.com,50000,Bachelors,Skilled Manual,Y
MM-1828051,Katherine,Rivera,4/15/1990,S,F,katherine51@hotmail.com,50000,Bachelors,Skilled Manual,Y
LW-1721551,Paige,Lee,6/17/1993,S,F,paige41@hotmail.com,50000,Bachelors,Skilled Manual,Y
MO-1780051,Benjamin,Xu,6/26/1991,M,M,benjamin37@hotmail.com,60000,Bachelors,Skilled Manual,Y
JB-1600051,Sandra,Adams,12/18/1976,S,F,sandra19@hotmail.com,60000,Bachelors,Skilled Manual,N
PV-1898551,Noah,Rivera,9/23/1965,S,M,noah41@hotmail.com,60000,Graduate Degree,Professional,Y
CR-1262551,Jeremy,Rogers,4/27/1972,M,M,jeremy37@hotmail.com,60000,Graduate Degree,Professional,Y
JG-1531051,Kaitlyn,Moore,11/8/1978,S,F,kaitlyn49@hotmail.com,70000,Graduate Degree,Professional,Y
HL-1504051,Jill,Simmons,8/13/1987,M,F,jill5@hotmail.com,70000,Graduate Degree,Professional,Y
TS-2165551,Hunter,Lopez,8/20/1971,M,M,hunter12@hotmail.com,70000,Graduate Degree,Professional,Y
CS-1225051,Jillian,Collins,8/22/1968,M,F,jillian17@hotmail.com,70000,Graduate Degree,Professional,Y
TS-2116051,Gabriel,Moreno,5/20/1973,M,M,gabriel32@hotmail.com,80000,Graduate Degree,Professional,Y
CG-1252051,Rodney,Li,11/21/1984,S,M,rodney2@hotmail.com,40000,Bachelors,Professional,Y
RB-1979551,Adam,Adams,9/17/1976,S,M,adam23@hotmail.com,80000,Bachelors,Skilled Manual,Y
JD-1606051,Sara,Clark,2/14/2000,S,F,sara42@hotmail.com,80000,Bachelors,Skilled Manual,Y
RA-1988551,Miguel,Bailey,11/4/1970,S,M,miguel19@hotmail.com,80000,Bachelors,Skilled Manual,Y
JH-1598551,Brian,Richardson,3/9/1982,S,M,brian27@hotmail.com,80000,Bachelors,Skilled Manual,N
BE-1133551,Emma,Griffin,12/17/1991,S,F,emma36@hotmail.com,80000,Bachelors,Skilled Manual,Y
RR-1931551,Zachary,Henderson,3/20/1978,M,M,zachary19@hotmail.com,60000,Graduate Degree,Professional,Y
CS-1186051,Brianna,Watson,4/25/1989,S,F,brianna51@hotmail.com,60000,Bachelors,Skilled Manual,Y
CS-1246051,Lucas,Rai,6/20/1984,S,M,lucas71@hotmail.com,60000,Bachelors,Skilled Manual,Y
RB-1964551,Russell,Torres,5/13/1993,M,M,russell20@hotmail.com,60000,Bachelors,Skilled Manual,Y
SJ-2050051,Deanna,Hall,4/10/1962,S,F,deanna38@hotmail.com,60000,Bachelors,Skilled Manual,Y
LS-1723051,Taylor,Walker,9/12/1966,S,F,taylor70@hotmail.com,60000,Bachelors,Skilled Manual,Y
BN-1147051,Destiny,Allen,4/24/1969,S,F,destiny21@hotmail.com,60000,Bachelors,Skilled Manual,Y
JW-1595551,Natalie,Lopez,3/3/1970,S,F,natalie66@hotmail.com,60000,Bachelors,Skilled Manual,N
SK-1999051,Jennifer,Kelly,4/10/1991,S,F,jennifer24@hotmail.com,60000,Bachelors,Skilled Manual,N
CK-1259551,Chloe,Henderson,10/2/1960,S,F,chloe64@hotmail.com,60000,Bachelors,Skilled Manual,N
TH-2155051,Miranda,Moore,7/11/1989,S,F,miranda5@hotmail.com,70000,Bachelors,Skilled Manual,Y
DK-1283551,Ashley,Martin,12/3/1967,S,F,ashley8@hotmail.com,70000,Bachelors,Skilled Manual,N
EM-1414051,Dylan,Dominguez,6/13/1969,S,M,dylan44@hotmail.com,70000,Bachelors,Professional,Y
GH-1441051,Joanna,Torres,10/4/1985,S,F,joanna11@hotmail.com,70000,Bachelors,Professional,N
CB-1253551,Krista,Anand,2/7/1969,S,F,krista12@hotmail.com,70000,Bachelors,Professional,Y
TS-2137051,Priscilla,Williams,5/13/1967,S,F,priscilla21@hotmail.com,70000,Bachelors,Professional,Y
HA-1492051,Hunter,Hayes,2/18/1994,M,M,hunter61@hotmail.com,70000,Bachelors,Professional,Y
EB-1397551,Samuel,Turner,3/3/1967,S,M,samuel22@hotmail.com,70000,Bachelors,Professional,N
TC-2098051,Connor,Butler,12/28/1962,S,M,connor34@hotmail.com,70000,Bachelors,Professional,N
MH-1778551,Wyatt,James,1/4/1992,S,M,wyatt64@hotmail.com,70000,Bachelors,Professional,Y
VM-2183551,Brianna,Hill,2/14/1969,S,F,brianna43@hotmail.com,70000,Bachelors,Professional,Y
DK-1309051,Sara,Collins,4/13/1992,M,F,sara39@hotmail.com,60000,Graduate Degree,Professional,Y
PS-1904551,Joan,Mitchell,9/5/1970,M,F,joan12@hotmail.com,60000,Graduate Degree,Professional,Y
BG-1174051,Gabriella,Harris,6/26/1999,S,F,gabriella34@hotmail.com,70000,Bachelors,Professional,N
DE-1325551,Michael,Patterson,6/12/1962,S,M,michael45@hotmail.com,70000,Bachelors,Professional,Y
HK-1489051,Kelly,Hughes,11/23/1973,S,F,kelly15@hotmail.com,70000,Bachelors,Professional,Y
AF-1087051,Hailey,Jones,6/27/1964,S,F,hailey31@hotmail.com,70000,Bachelors,Professional,N
NS-1864051,Jeremiah,Guo,4/23/1975,M,M,jeremiah26@hotmail.com,70000,Partial College,Skilled Manual,Y
TS-2143051,Mandy,Hall,12/17/1963,M,F,mandy19@hotmail.com,40000,High School,Skilled Manual,Y
PL-1892551,Andrea,Bryant,4/11/1972,M,F,andrea44@hotmail.com,40000,High School,Skilled Manual,Y
MM-1726051,Ashley,Reed,7/21/1965,M,F,ashley45@hotmail.com,40000,High School,Skilled Manual,Y
KC-1654051,Nicole,Morgan,12/8/1986,M,F,nicole29@hotmail.com,60000,Partial College,Skilled Manual,Y
MN-1793551,Karen,Harris,2/12/1975,M,F,karen34@hotmail.com,60000,Partial College,Skilled Manual,Y
BT-1148551,Jeremiah,Diaz,7/17/1986,M,M,jeremiah5@hotmail.com,60000,Partial College,Skilled Manual,Y
AJ-1096051,Jacqueline,Taylor,11/26/1970,M,F,jacqueline22@hotmail.com,60000,Partial College,Skilled Manual,Y
GZ-1447051,Ryan,Li,8/24/2000,S,M,ryan48@hotmail.com,50000,Partial College,Skilled Manual,N
KD-1627051,Jordan,Taylor,5/28/1986,S,M,jordan22@hotmail.com,50000,Partial College,Skilled Manual,N
RM-1937551,Brianna,Richardson,6/16/1966,S,F,brianna7@hotmail.com,50000,Partial College,Skilled Manual,N
CL-1189051,Grace,Xu,2/12/1978,M,F,grace35@hotmail.com,60000,Partial College,Skilled Manual,Y
CA-1226551,Suzanne,Russell,11/19/1961,M,F,suzanne13@hotmail.com,60000,Partial College,Skilled Manual,Y
CR-1258051,Emily,Thomas,4/4/1973,M,F,emily45@hotmail.com,60000,Partial College,Skilled Manual,Y
EB-1411051,Grace,Flores,1/27/1992,M,F,grace10@hotmail.com,60000,Bachelors,Professional,Y
JE-1574551,Alexandria,Clark,10/28/1982,M,F,alexandria12@hotmail.com,60000,Bachelors,Professional,Y
EM-1420051,Lauren,Flores,7/28/1974,S,F,lauren37@hotmail.com,60000,Bachelors,Professional,Y
SC-2002051,Jordan,Perez,4/6/1982,M,M,jordan9@hotmail.com,60000,Bachelors,Professional,Y
YS-2188051,Savannah,Nath,6/8/1968,M,F,savannah34@hotmail.com,70000,Graduate Degree,Professional,N
AB-1006051,Kenneth,Wang,6/12/1970,M,M,kenneth15@hotmail.com,80000,Graduate Degree,Professional,Y
MS-1783051,Ernest,Watson,1/15/1989,S,M,ernest1@hotmail.com,80000,Graduate Degree,Professional,Y
HG-1496551,Ariana,Henderson,7/26/1965,M,F,ariana0@hotmail.com,60000,Bachelors,Professional,Y
CK-1276051,Adam,Perry,11/9/1965,M,M,adam3@hotmail.com,60000,Bachelors,Professional,Y
AG-1039051,Connor,Jackson,10/22/1987,M,M,connor4@hotmail.com,60000,Bachelors,Professional,Y
AR-1051051,Tyler,Bennett,11/28/1990,M,M,tyler0@hotmail.com,60000,Bachelors,Professional,Y
CA-1231051,Isabella,Hayes,3/3/1988,M,F,isabella12@hotmail.com,60000,Bachelors,Professional,Y
CJ-1187551,Ana,Goel,7/5/1996,M,F,ana21@hotmail.com,80000,Graduate Degree,Management,Y
MH-1729051,Derek,Sai,4/8/1998,S,M,derek17@hotmail.com,90000,Graduate Degree,Management,Y
BP-1123051,Preston,Rubio,10/9/1985,M,M,preston4@hotmail.com,90000,Graduate Degree,Management,Y
BD-1172551,Kendra,Gutierrez,6/23/1971,M,F,kendra21@hotmail.com,90000,Graduate Degree,Management,Y
LC-1705051,Natasha,Lu,6/18/1980,S,F,natasha10@hotmail.com,90000,Graduate Degree,Management,Y
VF-2171551,Krystal,Xie,4/5/1994,M,F,krystal11@hotmail.com,100000,Graduate Degree,Management,N
JL-1550551,Cristina,Ortega,1/27/1980,M,F,cristina3@hotmail.com,80000,Graduate Degree,Management,Y
JD-1601551,Jessie,Nara,3/21/1989,M,F,jessie41@hotmail.com,60000,Bachelors,Professional,Y
HE-1480051,Rafael,Raman,7/17/1980,M,M,rafael40@hotmail.com,70000,Bachelors,Professional,Y
DM-1295551,Deanna,Raje,2/22/1987,M,F,deanna15@hotmail.com,70000,Bachelors,Professional,Y
IM-1507051,Shawn,She,4/25/1974,M,M,shawn16@hotmail.com,70000,Bachelors,Professional,Y
SZ-2003551,Willie,Lal,1/12/1994,S,M,willie20@hotmail.com,110000,Graduate Degree,Management,Y
GH-1448551,Shaun,Raji,7/19/1960,S,M,shaun9@hotmail.com,110000,Graduate Degree,Management,Y
HG-1484551,Tasha,Lee,8/18/1972,M,F,tasha21@hotmail.com,110000,Graduate Degree,Management,Y
MC-1759051,Destiny,Chen,5/24/1999,M,F,destiny20@hotmail.com,70000,Bachelors,Professional,Y
JF-1541551,Louis,Sanz,8/13/1975,M,M,louis40@hotmail.com,70000,Bachelors,Professional,Y
EB-1417051,Gerald,Alonso,1/19/1994,M,M,gerald27@hotmail.com,80000,Graduate Degree,Management,Y
DM-1301551,Brandi,Lu,12/13/1989,M,F,brandi8@hotmail.com,80000,Graduate Degree,Management,Y
LA-1678051,Christy,Wang,2/8/1986,M,F,christy10@hotmail.com,80000,Graduate Degree,Management,Y
RB-1943551,Jaclyn,Gray,4/12/1971,M,F,jaclyn1@hotmail.com,80000,Bachelors,Professional,Y
TS-2134051,Stephanie,Chen,4/20/1963,M,F,stephanie21@hotmail.com,90000,Bachelors,Professional,Y
RB-1946551,Cedric,Serrano,6/24/1973,M,NA,cedric2@hotmail.com,100000,Graduate Degree,Management,Y
CM-1238551,Lori,Alvarez,10/6/1973,M,F,lori17@hotmail.com,60000,Bachelors,Professional,Y
KS-1630051,Adrienne,Smith,1/4/2000,S,F,adrienne4@hotmail.com,60000,Bachelors,Professional,Y
AY-1055551,Thomas,Zheng,1/25/1983,S,M,thomas60@hotmail.com,70000,Bachelors,Professional,N
LP-1709551,Christy,Huang,8/6/1969,S,F,christy17@hotmail.com,70000,Bachelors,Professional,N
FM-1421551,Margaret,Raji,7/24/1972,M,F,margaret12@hotmail.com,80000,Bachelors,Professional,Y
RA-1928551,Tammy,Kapoor,7/15/1980,S,F,tammy22@hotmail.com,70000,Bachelors,Professional,Y
JH-1543051,Kaitlin,Carlson,1/1/1998,M,F,kaitlin1@hotmail.com,60000,Bachelors,Professional,Y
BH-1171051,Jonathon,Malhotra,11/14/1986,M,M,jonathon14@hotmail.com,60000,Bachelors,Professional,Y
HH-1501051,Ruben,Guo,3/14/1963,M,M,ruben5@hotmail.com,60000,Bachelors,Professional,Y
SG-2089051,Aimee,Serrano,9/10/1986,M,F,aimee12@hotmail.com,60000,Bachelors,Professional,Y
BG-1103551,Neil,Raman,2/28/1984,M,M,neil15@hotmail.com,60000,Bachelors,Professional,Y
MC-1784551,Ronald,Zhu,12/12/1967,S,M,ronald14@hotmail.com,60000,Bachelors,Professional,N
TS-2108551,Jenny,Rai,11/22/1996,S,F,jenny16@hotmail.com,70000,Bachelors,Professional,N
CS-1235551,Tracy,Peterson,7/2/1970,S,F,tracy16@hotmail.com,70000,Bachelors,Professional,N
CD-1198051,Katelyn,Murphy,2/20/1977,S,F,katelyn3@hotmail.com,30000,Partial College,Clerical,Y
MC-1760551,Jennifer,Smith,8/7/1994,S,F,jennifer60@hotmail.com,30000,Partial College,Clerical,N
DC-1285051,Morgan,Raje,9/20/1979,S,F,morgan23@hotmail.com,30000,Partial College,Clerical,N
TB-2117551,Priscilla,Serrano,11/21/1990,S,F,priscilla12@hotmail.com,30000,Partial College,Clerical,Y
RH-1955551,Byron,Deng,8/27/1961,S,M,byron10@hotmail.com,20000,Partial High School,Manual,N
JP-1552051,Edwin,Anderson,12/20/1963,M,M,edwin23@hotmail.com,40000,Bachelors,Skilled Manual,Y
NK-1849051,Xavier,Dominguez,12/21/1967,S,M,xavier7@hotmail.com,30000,High School,Manual,N
PO-1885051,Jésus,Yuan,7/8/1968,M,M,jésus11@hotmail.com,10000,Partial High School,Manual,N
CR-1282051,Wayne,Zhu,1/10/1995,S,M,wayne8@hotmail.com,10000,Partial High School,Manual,Y
LT-1676551,Crystal,Alvarez,6/25/1972,M,F,crystal15@hotmail.com,10000,Partial High School,Manual,N
MZ-1733551,Leslie,Patel,7/5/1981,S,F,leslie5@hotmail.com,10000,Partial High School,Manual,N
MV-1819051,Tammy,Beck,12/24/1964,M,F,tammy3@hotmail.com,10000,Partial High School,Manual,N
JL-1517551,Devon,Sanchez,2/28/1981,M,M,devon17@hotmail.com,40000,Bachelors,Skilled Manual,Y
LB-1673551,Seth,Dominguez,9/24/1966,M,M,seth88@hotmail.com,40000,Bachelors,Skilled Manual,Y
AH-1003051,Julio,Garcia,10/2/1968,S,M,julio13@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
CC-1268551,Logan,Bennett,3/26/1979,S,M,logan68@hotmail.com,20000,Partial High School,Manual,N
SJ-2012551,Samantha,Kapoor,11/22/1969,M,F,samantha26@hotmail.com,20000,Partial High School,Manual,N
PP-1895551,Deanna,Shan,12/16/1975,S,F,deanna4@hotmail.com,30000,High School,Manual,N
EM-1382551,Willie,Fernandez,6/16/1986,S,M,willie29@hotmail.com,30000,High School,Manual,N
DB-1336051,Joel,Wang,4/28/1968,S,M,joel15@hotmail.com,30000,High School,Manual,N
HM-1498051,Vincent,Gutierrez,6/13/1988,S,M,vincent2@hotmail.com,30000,High School,Manual,Y
JL-1513051,Shannon,Goel,7/19/2000,S,M,shannon32@hotmail.com,30000,High School,Manual,Y
NR-1855051,Andres,Xu,4/15/1997,S,M,andres16@hotmail.com,30000,High School,Manual,Y
KB-1631551,Franklin,Rodriguez,3/18/1995,M,M,franklin23@hotmail.com,40000,Partial College,Clerical,Y
NF-1838551,Clifford,Walker,10/5/1984,S,M,clifford18@hotmail.com,40000,Partial College,Clerical,Y
HA-1490551,Madison,Jiménez,5/6/1983,S,F,madison23@hotmail.com,10000,Partial High School,Manual,N
DJ-1342051,Gina,Yuan,6/23/1968,S,F,gina6@hotmail.com,10000,Partial High School,Manual,N
MC-1813051,Priscilla,Xu,2/9/1976,S,F,priscilla6@hotmail.com,20000,Partial High School,Manual,N
RH-1951051,Susan,Wilson,4/22/1998,S,F,susan22@hotmail.com,20000,Partial High School,Manual,N
TZ-2144551,Sydney,Garcia,4/19/1989,S,F,sydney71@hotmail.com,30000,High School,Manual,N
AB-1060051,Meredith,Chande,9/28/1977,S,F,meredith14@hotmail.com,30000,High School,Manual,Y
KH-1636051,Jenny,Jimenez,5/24/1962,M,F,jenny37@hotmail.com,40000,Partial College,Clerical,N
QJ-1925551,Janet,Pal,11/18/1993,M,F,janet10@hotmail.com,40000,Partial College,Clerical,N
KH-1663051,Clarence,Mehta,7/1/1990,S,M,clarence27@hotmail.com,40000,Partial College,Clerical,Y
AB-1001551,Jarrod,Xu,4/1/1986,S,M,jarrod14@hotmail.com,40000,Partial College,Clerical,Y
BF-1121551,Karen,Nath,6/5/1987,M,F,karen22@hotmail.com,40000,Partial College,Clerical,N
DW-1348051,Alison,Prasad,5/4/1973,S,F,alison19@hotmail.com,40000,Partial College,Clerical,Y
KT-1646551,Lydia,Blue,2/14/1975,M,F,lydia8@hotmail.com,40000,Partial College,Clerical,N
KM-1672051,Sara,Harris,10/2/1975,S,F,sara15@hotmail.com,30000,Graduate Degree,Skilled Manual,Y
MK-1790551,Isabella,Raje,7/24/1962,S,F,isabella69@hotmail.com,40000,Partial College,Clerical,Y
MP-1796551,Michele,Bryant,7/20/1991,S,F,michele14@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
MW-1822051,Lucas,Gonzalez,2/4/1969,S,M,lucas66@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
BF-1117051,Gabrielle,Romero,1/5/1970,S,F,gabrielle52@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
BD-1163551,Pedro,Madan,11/9/1970,M,M,pedro29@hotmail.com,30000,Bachelors,Skilled Manual,Y
DS-1303051,Kaitlin,Rogers,9/20/1993,M,F,kaitlin7@hotmail.com,30000,Bachelors,Skilled Manual,Y
KN-1639051,Paige,Perry,1/12/1990,M,F,paige44@hotmail.com,20000,Partial High School,Manual,N
VG-2179051,Natalie,Gray,10/10/1962,S,F,natalie30@hotmail.com,70000,Bachelors,Management,N
